CENTROID_ID,CUST_CODE,TOTAL_SPEND,TOTAL_VISIT,STD_TICKET_SIZE,DURING_SINCE_FIRST_PURCHASE,DURING_SINCE_LAST_PURCHASE,LENGHT_OF_STAY,AVERAGE_TIME_TO_EVENT,MODE_BASKET_SIZE,MODE_SHOP_TIME,MODE_WEEKDAY,AVERAGE_MONTHLY_VISIT,AVERAGE_MONTHLY_SPEND,STD_MONTHLY_SPEND,STD_MONTHLY_VISIT
3,CUST0000499370,0.67,1,0.0,531,531,0,0.0,1,1,2,1.0,0.67,0.0,0.0
3,CUST0000950751,3.3099999999999996,1,0.2028683207293725,141,141,0,0.0,2,3,7,3.0,3.3099999999999996,0.0,0.0
3,CUST0000617933,10.6,1,0.86730905679578829,601,601,0,0.0,3,2,2,8.0,10.6,0.0,0.0
3,CUST0000108442,2.0,1,0.22065558884580491,448,448,0,0.0,2,2,1,3.0,2.0,0.0,0.0
3,CUST0000274263,3.17,1,0.044999999999999929,404,404,0,0.0,1,2,3,2.0,3.17,0.0,0.0
3,CUST0000446611,11.52,1,4.0500000000000007,354,354,0,0.0,2,2,4,2.0,11.52,0.0,0.0
3,CUST0000483701,18.56,1,2.4171723608841429,404,404,0,0.0,3,2,3,6.0,18.56,0.0,0.0
3,CUST0000126379,8.95,1,2.8140875766203313,637,637,0,0.0,2,2,1,3.0,8.95,0.0,0.0
3,CUST0000551728,0.98,1,0.0,598,598,0,0.0,1,3,5,1.0,0.98,0.0,0.0
3,CUST0000180383,2.94,1,0.0,456,456,0,0.0,2,3,7,1.0,2.94,0.0,0.0
3,CUST0000233800,0.32,1,0.0,129,129,0,0.0,1,3,5,1.0,0.32,0.0,0.0
3,CUST0000087833,2.11,1,0.0,251,251,0,0.0,1,2,2,1.0,2.11,0.0,0.0
3,CUST0000530579,2.4699999999999998,1,0.1774510887227489,295,295,0,0.0,2,3,7,3.0,2.4699999999999998,0.0,0.0
3,CUST0000271705,0.36,1,0.0,620,620,0,0.0,1,2,4,1.0,0.36,0.0,0.0
3,CUST0000585950,1.38,1,0.0,407,407,0,0.0,2,2,7,1.0,1.38,0.0,0.0
3,CUST0000251211,12.07,1,2.4645017244871221,705,705,0,0.0,2,3,3,4.0,12.07,0.0,0.0
3,CUST0000820369,2.6,1,0.0,748,748,0,0.0,1,1,2,1.0,2.6,0.0,0.0
3,CUST0000290122,0.86,1,0.0,691,691,0,0.0,1,3,3,1.0,0.86,0.0,0.0
3,CUST0000726119,3.46,1,0.37999999999999989,171,171,0,0.0,1,1,5,2.0,3.46,0.0,0.0
3,CUST0000026502,9.9,1,0.0,464,464,0,0.0,1,3,6,1.0,9.9,0.0,0.0
3,CUST0000477598,1.27,1,0.29500000000000004,606,606,0,0.0,1,3,4,2.0,1.27,0.0,0.0
3,CUST0000407542,0.65,1,0.0,276,276,0,0.0,1,2,5,1.0,0.65,0.0,0.0
3,CUST0000384844,30.19,1,1.076137284725587,774,774,0,0.0,3,2,4,23.0,30.19,0.0,0.0
3,CUST0000240230,73.069999999999979,1,3.8457515841397742,748,748,0,0.0,3,2,2,18.0,73.069999999999979,0.0,0.0
3,CUST0000695705,1.34,1,0.0,669,669,0,0.0,1,3,4,1.0,1.34,0.0,0.0
3,CUST0000561086,2.87,1,0.29227080289043966,735,735,0,0.0,2,2,1,3.0,2.87,0.0,0.0
3,CUST0000006087,6.35,1,0.32835765561350927,617,617,0,0.0,3,3,7,4.0,6.35,0.0,0.0
3,CUST0000059387,4.71,1,0.19499999999999984,557,557,0,0.0,2,2,4,2.0,4.71,0.0,0.0
3,CUST0000733530,6.16,1,0.36754440396894733,646,646,0,0.0,2,3,6,3.0,6.16,0.0,0.0
3,CUST0000414096,26.280000000000005,1,6.68617479081525,797,797,0,0.0,2,3,2,6.0,26.280000000000005,0.0,0.0
3,CUST0000182959,1.49,1,0.57500000000000007,350,350,0,0.0,1,3,1,2.0,1.49,0.0,0.0
3,CUST0000940412,14.72,1,2.2542323006527347,529,529,0,0.0,2,3,4,7.0,14.72,0.0,0.0
3,CUST0000232117,14.74,1,3.71,647,647,0,0.0,2,3,5,2.0,14.74,0.0,0.0
3,CUST0000305829,0.34,1,0.0,212,212,0,0.0,1,1,6,1.0,0.34,0.0,0.0
3,CUST0000130603,64.789999999999992,1,3.879341198935085,594,594,0,0.0,3,2,2,28.0,64.789999999999992,0.0,0.0
3,CUST0000794911,1.44,1,0.0,663,663,0,0.0,1,1,3,1.0,1.44,0.0,0.0
3,CUST0000109647,7.6899999999999995,1,1.7738711198956931,325,325,0,0.0,2,3,5,4.0,7.6899999999999995,0.0,0.0
3,CUST0000763816,3.04,1,0.0,660,660,0,0.0,1,3,6,1.0,3.04,0.0,0.0
3,CUST0000046443,11.73,1,0.53500000000000014,217,217,0,0.0,1,2,1,2.0,11.73,0.0,0.0
3,CUST0000023622,4.86,1,0.39597979746446665,360,360,0,0.0,2,3,5,3.0,4.86,0.0,0.0
3,CUST0000997078,4.16,1,0.619270538617816,347,347,0,0.0,2,3,4,5.0,4.16,0.0,0.0
3,CUST0000339488,19.33,1,1.279957410315758,564,564,0,0.0,3,3,4,12.0,19.33,0.0,0.0
3,CUST0000331174,1.35,1,0.0,511,511,0,0.0,1,2,1,1.0,1.35,0.0,0.0
3,CUST0000802170,1.99,1,0.0,682,682,0,0.0,1,1,5,1.0,1.99,0.0,0.0
3,CUST0000224606,0.53,1,0.0,113,113,0,0.0,1,3,7,1.0,0.53,0.0,0.0
3,CUST0000164055,3.14,1,0.59000000000000008,502,502,0,0.0,1,2,3,2.0,3.14,0.0,0.0
3,CUST0000500159,11.49,1,2.3259550009977978,150,150,0,0.0,2,2,5,3.0,11.49,0.0,0.0
3,CUST0000508722,23.289999999999996,1,1.1893371932230463,256,256,0,0.0,3,2,4,14.0,23.289999999999996,0.0,0.0
3,CUST0000122926,2.6799999999999997,1,1.1,171,171,0,0.0,1,1,5,2.0,2.6799999999999997,0.0,0.0
3,CUST0000188524,1.91,1,0.0,272,272,0,0.0,1,2,2,1.0,1.91,0.0,0.0
3,CUST0000416981,7.51,1,1.4236416527889157,427,427,0,0.0,2,3,1,3.0,7.51,0.0,0.0
3,CUST0000532652,0.98,1,0.0,560,560,0,0.0,1,1,1,1.0,0.98,0.0,0.0
3,CUST0000359268,5.61,1,0.53096021508207192,652,652,0,0.0,3,2,7,4.0,5.61,0.0,0.0
3,CUST0000076195,0.73,1,0.0,528,528,0,0.0,1,2,5,1.0,0.73,0.0,0.0
3,CUST0000872240,1.95,1,0.0,308,308,0,0.0,1,3,1,1.0,1.95,0.0,0.0
3,CUST0000348910,0.42,1,0.0,137,137,0,0.0,1,2,4,1.0,0.42,0.0,0.0
3,CUST0000934648,0.88000000000000012,1,0.1,680,680,0,0.0,1,2,7,2.0,0.88000000000000012,0.0,0.0
3,CUST0000713014,10.26,1,0.961569550266646,668,668,0,0.0,2,3,5,5.0,10.26,0.0,0.0
3,CUST0000533738,0.49,1,0.0,541,541,0,0.0,1,3,6,1.0,0.49,0.0,0.0
3,CUST0000442927,6.5299999999999994,1,1.6853245236452234,716,716,0,0.0,2,2,6,4.0,6.5299999999999994,0.0,0.0
3,CUST0000938134,0.83,1,0.0,817,817,0,0.0,1,2,3,1.0,0.83,0.0,0.0
3,CUST0000469365,0.72,1,0.06,356,356,0,0.0,1,1,2,2.0,0.72,0.0,0.0
3,CUST0000248785,13.86,1,1.5667980086788469,532,532,0,0.0,2,1,1,5.0,13.86,0.0,0.0
3,CUST0000776878,0.31,1,0.0,775,775,0,0.0,1,1,3,1.0,0.31,0.0,0.0
3,CUST0000069958,0.8,1,0.13,110,110,0,0.0,1,2,3,2.0,0.8,0.0,0.0
3,CUST0000419601,1.36,1,0.0,308,308,0,0.0,1,2,1,1.0,1.36,0.0,0.0
3,CUST0000917977,18.11,1,1.3378630539111274,198,198,0,0.0,3,2,6,7.0,18.11,0.0,0.0
3,CUST0000312663,1.87,1,0.044999999999999984,201,201,0,0.0,1,3,3,2.0,1.87,0.0,0.0
3,CUST0000883613,6.17,1,0.75555542483659,526,526,0,0.0,3,2,7,5.0,6.17,0.0,0.0
1,CUST0000582669,35.15,1,16.355,323,323,0,0.0,2,1,7,2.0,35.15,0.0,0.0
3,CUST0000584880,0.3,1,0.0,252,252,0,0.0,1,2,1,1.0,0.3,0.0,0.0
3,CUST0000166508,0.81,1,0.0,188,188,0,0.0,1,3,2,1.0,0.81,0.0,0.0
3,CUST0000662326,52.33,1,2.605502636907072,728,728,0,0.0,3,2,1,21.0,52.33,0.0,0.0
3,CUST0000270115,1.93,1,0.93499999999999994,601,601,0,0.0,2,1,2,2.0,1.93,0.0,0.0
3,CUST0000677763,4.37,1,1.3849999999999998,335,335,0,0.0,2,3,2,2.0,4.37,0.0,0.0
3,CUST0000964866,8.34,1,0.56282212998424286,755,755,0,0.0,2,2,2,8.0,8.34,0.0,0.0
3,CUST0000609744,1.02,1,0.22,524,524,0,0.0,1,2,2,2.0,1.02,0.0,0.0
3,CUST0000598362,19.0,1,7.0257115100338572,727,727,0,0.0,2,3,2,3.0,19.0,0.0,0.0
3,CUST0000933895,0.67,1,0.0,324,324,0,0.0,1,1,6,1.0,0.67,0.0,0.0
3,CUST0000864604,3.93,1,1.425,394,394,0,0.0,1,2,6,2.0,3.93,0.0,0.0
3,CUST0000213294,1.17,1,0.455,679,679,0,0.0,1,1,1,2.0,1.17,0.0,0.0
3,CUST0000087048,0.92,1,0.0,686,686,0,0.0,1,2,1,1.0,0.92,0.0,0.0
3,CUST0000102127,10.18,1,1.272303248268885,296,296,0,0.0,2,3,6,3.0,10.18,0.0,0.0
3,CUST0000362684,0.88,1,0.0,221,221,0,0.0,1,3,4,1.0,0.88,0.0,0.0
3,CUST0000279591,3.57,1,0.0,564,564,0,0.0,2,1,4,1.0,3.57,0.0,0.0
3,CUST0000206831,1.17,1,0.0,660,660,0,0.0,2,2,6,1.0,1.17,0.0,0.0
3,CUST0000631597,1.21,1,0.065,312,312,0,0.0,3,2,4,2.0,1.21,0.0,0.0
3,CUST0000632910,2.84,1,0.36463071120731944,778,778,0,0.0,2,2,7,3.0,2.84,0.0,0.0
3,CUST0000533768,2.1,1,0.0,479,479,0,0.0,2,1,5,1.0,2.1,0.0,0.0
3,CUST0000253569,4.72,1,0.0,507,507,0,0.0,1,3,5,1.0,4.72,0.0,0.0
3,CUST0000051508,4.12,1,0.40185680147148045,525,525,0,0.0,2,2,1,3.0,4.12,0.0,0.0
3,CUST0000887319,10.83,1,0.512394806277347,257,257,0,0.0,3,2,3,8.0,10.83,0.0,0.0
3,CUST0000240683,40.769999999999996,1,1.6367251665546463,766,766,0,0.0,3,2,5,24.0,40.769999999999996,0.0,0.0
3,CUST0000586395,4.5600000000000005,1,0.79356789249565785,95,95,0,0.0,2,1,4,4.0,4.5600000000000005,0.0,0.0
3,CUST0000349888,7.1,1,1.0908712114635715,294,294,0,0.0,2,2,1,5.0,7.1,0.0,0.0
3,CUST0000334362,2.39,1,0.0,577,577,0,0.0,1,1,5,1.0,2.39,0.0,0.0
3,CUST0000191003,2.25,1,0.0,740,740,0,0.0,2,2,3,1.0,2.25,0.0,0.0
3,CUST0000847166,9.48,1,0.0,214,214,0,0.0,1,3,4,1.0,9.48,0.0,0.0
3,CUST0000989417,11.270000000000001,1,1.3681322807024179,645,645,0,0.0,3,1,7,8.0,11.270000000000001,0.0,0.0
3,CUST0000994603,14.419999999999998,1,0.7096528028491933,662,662,0,0.0,3,3,4,13.0,14.419999999999998,0.0,0.0
3,CUST0000929732,0.43,1,0.0,690,690,0,0.0,1,1,4,1.0,0.43,0.0,0.0
3,CUST0000815065,0.39,1,0.0,661,661,0,0.0,1,2,5,1.0,0.39,0.0,0.0
3,CUST0000622514,47.74,1,1.5459568683792213,121,121,0,0.0,3,2,6,24.0,47.74,0.0,0.0
3,CUST0000722981,4.08,1,1.74,610,610,0,0.0,2,2,7,2.0,4.08,0.0,0.0
3,CUST0000844253,21.700000000000003,1,1.4548127027215565,795,795,0,0.0,3,2,4,5.0,21.700000000000003,0.0,0.0
3,CUST0000407553,1.17,1,0.0,344,344,0,0.0,2,2,7,1.0,1.17,0.0,0.0
3,CUST0000092742,1.08,1,0.11000000000000001,540,540,0,0.0,1,1,7,2.0,1.08,0.0,0.0
3,CUST0000597745,0.46,1,0.0,232,232,0,0.0,1,1,7,1.0,0.46,0.0,0.0
3,CUST0000327543,1.49,1,0.20499999999999996,489,489,0,0.0,1,3,2,2.0,1.49,0.0,0.0
3,CUST0000614847,0.36,1,0.0,511,511,0,0.0,1,3,1,1.0,0.36,0.0,0.0
3,CUST0000865388,2.96,1,0.0,180,180,0,0.0,1,2,3,1.0,2.96,0.0,0.0
3,CUST0000813867,4.37,1,0.72761406131425344,242,242,0,0.0,2,3,4,3.0,4.37,0.0,0.0
3,CUST0000501609,1.31,1,0.094999999999999973,594,594,0,0.0,2,2,2,2.0,1.31,0.0,0.0
3,CUST0000705495,2.4,1,0.0,397,397,0,0.0,1,1,3,1.0,2.4,0.0,0.0
1,CUST0000277518,93.609999999999985,1,16.477414117512488,241,241,0,0.0,2,3,5,5.0,93.609999999999985,0.0,0.0
3,CUST0000431190,1.67,1,0.0,135,135,0,0.0,1,3,6,1.0,1.67,0.0,0.0
3,CUST0000002257,1.99,1,0.0,716,716,0,0.0,1,2,6,1.0,1.99,0.0,0.0
3,CUST0000175449,1.8399999999999999,1,0.06,417,417,0,0.0,1,3,4,2.0,1.8399999999999999,0.0,0.0
3,CUST0000831129,0.13,1,0.0,675,675,0,0.0,1,3,5,1.0,0.13,0.0,0.0
3,CUST0000393447,0.86,1,0.0,548,548,0,0.0,1,3,6,1.0,0.86,0.0,0.0
3,CUST0000729307,0.43,1,0.0,398,398,0,0.0,1,3,2,1.0,0.43,0.0,0.0
3,CUST0000708515,0.5,1,0.0,202,202,0,0.0,1,1,2,1.0,0.5,0.0,0.0
3,CUST0000544364,13.15,1,1.4800405399853074,347,347,0,0.0,2,2,4,5.0,13.15,0.0,0.0
3,CUST0000128833,0.57,1,0.0,526,526,0,0.0,1,2,7,1.0,0.57,0.0,0.0
3,CUST0000363720,0.8600000000000001,1,0.018856180831641253,272,272,0,0.0,2,1,2,3.0,0.8600000000000001,0.0,0.0
3,CUST0000104156,0.62,1,0.0,305,305,0,0.0,1,1,4,1.0,0.62,0.0,0.0
3,CUST0000663990,28.770000000000003,1,1.9963513593553612,751,751,0,0.0,3,2,6,12.0,28.770000000000003,0.0,0.0
3,CUST0000264594,13.870000000000001,1,6.3831514334396164,187,187,0,0.0,2,2,3,3.0,13.870000000000001,0.0,0.0
3,CUST0000522310,2.36,1,0.0,122,122,0,0.0,1,2,5,1.0,2.36,0.0,0.0
3,CUST0000478817,2.97,1,0.46461677757050496,579,579,0,0.0,2,2,3,4.0,2.97,0.0,0.0
3,CUST0000993893,1.65,1,0.075000000000000011,115,115,0,0.0,1,2,5,2.0,1.65,0.0,0.0
3,CUST0000913770,4.1899999999999995,1,0.18294466376475702,799,799,0,0.0,2,2,7,4.0,4.1899999999999995,0.0,0.0
3,CUST0000939910,1.54,1,0.0,810,810,0,0.0,1,2,3,1.0,1.54,0.0,0.0
3,CUST0000129634,1.78,1,0.23098821518760554,272,272,0,0.0,2,1,2,3.0,1.78,0.0,0.0
3,CUST0000446500,1.54,1,0.0,654,654,0,0.0,1,3,5,1.0,1.54,0.0,0.0
3,CUST0000110665,40.269999999999996,1,2.72046933360068,682,682,0,0.0,3,3,5,18.0,40.269999999999996,0.0,0.0
3,CUST0000886179,8.39,1,0.96500000000000008,91,91,0,0.0,1,1,1,2.0,8.39,0.0,0.0
3,CUST0000993879,2.54,1,0.70485617130179268,300,300,0,0.0,2,3,2,3.0,2.54,0.0,0.0
3,CUST0000661697,4.34,1,0.59432735087660238,278,278,0,0.0,2,3,3,4.0,4.34,0.0,0.0
3,CUST0000463978,1.47,1,0.14500000000000002,381,381,0,0.0,1,3,5,2.0,1.47,0.0,0.0
3,CUST0000812122,22.269999999999996,1,2.2548838107538933,283,283,0,0.0,3,1,5,10.0,22.269999999999996,0.0,0.0
3,CUST0000822533,2.09,1,0.28429249413627194,152,152,0,0.0,2,2,3,3.0,2.09,0.0,0.0
3,CUST0000213983,9.71,1,0.0,143,143,0,0.0,1,2,5,1.0,9.71,0.0,0.0
3,CUST0000205748,88.189999999999984,1,3.4084290108199862,258,258,0,0.0,3,3,2,34.0,88.189999999999984,0.0,0.0
3,CUST0000711962,0.75,1,0.0,200,200,0,0.0,1,3,4,1.0,0.75,0.0,0.0
3,CUST0000335095,0.21,1,0.0,672,672,0,0.0,1,2,1,1.0,0.21,0.0,0.0
3,CUST0000804514,20.23,1,3.0651613153126029,261,261,0,0.0,2,1,6,6.0,20.23,0.0,0.0
3,CUST0000298320,7.28,1,2.3209385074912166,399,399,0,0.0,2,2,1,3.0,7.28,0.0,0.0
3,CUST0000283843,2.39,1,0.54499999999999993,798,798,0,0.0,1,2,1,2.0,2.39,0.0,0.0
3,CUST0000484740,0.88,1,0.0,707,707,0,0.0,1,3,1,1.0,0.88,0.0,0.0
3,CUST0000310028,0.56,1,0.0,553,553,0,0.0,1,2,1,1.0,0.56,0.0,0.0
3,CUST0000667401,2.49,1,0.04500000000000004,621,621,0,0.0,1,1,3,2.0,2.49,0.0,0.0
3,CUST0000134056,3.01,1,0.20237478982214052,102,102,0,0.0,2,1,4,3.0,3.01,0.0,0.0
3,CUST0000832339,8.56,1,1.3472846766737903,637,637,0,0.0,2,2,1,5.0,8.56,0.0,0.0
3,CUST0000702927,3.34,1,0.0,331,331,0,0.0,1,1,6,1.0,3.34,0.0,0.0
3,CUST0000826930,5.76,1,0.35433035433053145,141,141,0,0.0,2,3,7,4.0,5.76,0.0,0.0
3,CUST0000890382,20.19,1,0.99551003730499887,812,812,0,0.0,3,3,1,16.0,20.19,0.0,0.0
3,CUST0000999544,6.32,1,0.0,471,471,0,0.0,1,3,6,1.0,6.32,0.0,0.0
3,CUST0000378759,6.42,1,0.0,606,606,0,0.0,1,3,4,1.0,6.42,0.0,0.0
3,CUST0000360978,0.83,1,0.40499999999999997,437,437,0,0.0,1,2,5,2.0,0.83,0.0,0.0
3,CUST0000241607,6.95,1,2.1350000000000002,493,493,0,0.0,2,2,5,2.0,6.95,0.0,0.0
3,CUST0000493565,8.9500000000000011,1,1.572590219987394,675,675,0,0.0,2,2,5,5.0,8.9500000000000011,0.0,0.0
3,CUST0000979178,1.52,1,0.0,598,598,0,0.0,1,2,5,1.0,1.52,0.0,0.0
3,CUST0000572368,1.98,1,0.27580186124583472,309,309,0,0.0,2,1,7,3.0,1.98,0.0,0.0
3,CUST0000158179,0.48,1,0.0,151,151,0,0.0,2,3,4,1.0,0.48,0.0,0.0
3,CUST0000178948,0.75,1,0.0,377,377,0,0.0,1,1,2,1.0,0.75,0.0,0.0
3,CUST0000415057,3.49,1,1.0061256824516951,313,313,0,0.0,2,2,3,3.0,3.49,0.0,0.0
3,CUST0000671242,1.39,1,0.0,712,712,0,0.0,1,3,3,1.0,1.39,0.0,0.0
3,CUST0000233789,4.3500000000000005,1,0.86301796041565682,368,368,0,0.0,2,3,4,3.0,4.3500000000000005,0.0,0.0
3,CUST0000389885,4.05,1,0.27643941470058142,151,151,0,0.0,2,2,4,4.0,4.05,0.0,0.0
1,CUST0000916399,33.38,1,13.97,482,482,0,0.0,2,3,2,2.0,33.38,0.0,0.0
3,CUST0000785466,0.36,1,0.0,805,805,0,0.0,1,2,1,1.0,0.36,0.0,0.0
3,CUST0000822927,0.92,1,0.0,812,812,0,0.0,1,1,1,1.0,0.92,0.0,0.0
3,CUST0000934510,25.479999999999997,1,7.64,210,210,0,0.0,2,3,1,2.0,25.479999999999997,0.0,0.0
3,CUST0000028958,1.99,1,0.0,802,802,0,0.0,1,3,4,1.0,1.99,0.0,0.0
3,CUST0000935961,2.93,1,0.54920144047719166,708,708,0,0.0,2,3,7,3.0,2.93,0.0,0.0
3,CUST0000861556,0.45,1,0.0,712,712,0,0.0,1,1,3,1.0,0.45,0.0,0.0
3,CUST0000785765,9.94,1,3.2062473738347479,617,617,0,0.0,2,2,7,3.0,9.94,0.0,0.0
3,CUST0000357707,0.51,1,0.0,360,360,0,0.0,1,2,5,1.0,0.51,0.0,0.0
3,CUST0000507752,2.1399999999999997,1,0.089999999999999969,370,370,0,0.0,1,1,2,2.0,2.1399999999999997,0.0,0.0
3,CUST0000177092,4.17,1,0.30123744787127649,791,791,0,0.0,2,1,1,5.0,4.17,0.0,0.0
3,CUST0000089067,0.42,1,0.0,262,262,0,0.0,1,2,5,1.0,0.42,0.0,0.0
3,CUST0000603436,19.28,1,1.6228524270555225,715,715,0,0.0,3,2,7,8.0,19.28,0.0,0.0
3,CUST0000588581,3.24,1,0.36083237105337435,310,310,0,0.0,2,2,6,3.0,3.24,0.0,0.0
3,CUST0000804019,1.92,1,0.39000000000000007,480,480,0,0.0,1,2,4,2.0,1.92,0.0,0.0
3,CUST0000204046,5.85,1,0.0,814,814,0,0.0,2,2,6,1.0,5.85,0.0,0.0
3,CUST0000566370,3.29,1,0.19500000000000006,680,680,0,0.0,1,3,7,2.0,3.29,0.0,0.0
3,CUST0000314193,1.71,1,0.2706781606754905,541,541,0,0.0,2,2,6,3.0,1.71,0.0,0.0
3,CUST0000209963,2.75,1,0.0,794,794,0,0.0,1,2,5,1.0,2.75,0.0,0.0
3,CUST0000180258,4.47,1,0.0,651,651,0,0.0,1,2,1,1.0,4.47,0.0,0.0
3,CUST0000554462,0.67,1,0.0,535,535,0,0.0,1,1,5,1.0,0.67,0.0,0.0
3,CUST0000955340,2.85,1,0.42500000000000004,470,470,0,0.0,1,2,7,2.0,2.85,0.0,0.0
3,CUST0000385776,3.5700000000000003,1,0.3814498656442285,339,339,0,0.0,2,2,5,5.0,3.5700000000000003,0.0,0.0
3,CUST0000803126,2.96,1,0.060000000000000053,652,652,0,0.0,1,3,7,2.0,2.96,0.0,0.0
3,CUST0000857427,4.62,1,0.0,457,457,0,0.0,2,2,6,1.0,4.62,0.0,0.0
3,CUST0000677158,0.77,1,0.024999999999999994,399,399,0,0.0,1,2,1,2.0,0.77,0.0,0.0
3,CUST0000845028,23.249999999999996,1,1.1189957458766056,546,546,0,0.0,3,2,1,13.0,23.249999999999996,0.0,0.0
3,CUST0000276340,1.17,1,0.0,705,705,0,0.0,2,1,3,1.0,1.17,0.0,0.0
3,CUST0000876693,0.88,1,0.0,152,152,0,0.0,1,1,3,1.0,0.88,0.0,0.0
3,CUST0000073319,1.32,1,0.12,527,527,0,0.0,2,1,6,2.0,1.32,0.0,0.0
3,CUST0000122352,0.33,1,0.0,643,643,0,0.0,1,1,2,1.0,0.33,0.0,0.0
3,CUST0000767245,16.68,1,0.636514267886542,95,95,0,0.0,3,3,4,11.0,16.68,0.0,0.0
3,CUST0000980316,0.66,1,0.0,330,330,0,0.0,1,2,7,1.0,0.66,0.0,0.0
3,CUST0000852856,1.54,1,0.0,316,316,0,0.0,1,2,7,1.0,1.54,0.0,0.0
3,CUST0000423000,2.0,1,0.0,403,403,0,0.0,1,3,4,1.0,2.0,0.0,0.0
3,CUST0000808289,0.34,1,0.0,697,697,0,0.0,1,3,4,1.0,0.34,0.0,0.0
3,CUST0000894317,0.35,1,0.0,637,637,0,0.0,1,1,1,1.0,0.35,0.0,0.0
3,CUST0000349239,2.8200000000000003,1,0.43000000000000005,631,631,0,0.0,1,1,7,2.0,2.8200000000000003,0.0,0.0
3,CUST0000363399,1.54,1,0.0,195,195,0,0.0,1,2,2,1.0,1.54,0.0,0.0
3,CUST0000827753,11.040000000000001,1,1.6663060943296104,100,100,0,0.0,3,1,6,5.0,11.040000000000001,0.0,0.0
3,CUST0000830304,0.60000000000000009,1,0.01999999999999999,455,455,0,0.0,1,2,1,2.0,0.60000000000000009,0.0,0.0
3,CUST0000170620,3.9400000000000004,1,0.29533878851244721,490,490,0,0.0,2,3,1,4.0,3.9400000000000004,0.0,0.0
3,CUST0000260178,0.63,1,0.0,533,533,0,0.0,1,2,7,1.0,0.63,0.0,0.0
3,CUST0000746146,1.21,1,0.0,266,266,0,0.0,1,2,1,1.0,1.21,0.0,0.0
3,CUST0000766708,0.85,1,0.0,93,93,0,0.0,1,1,6,1.0,0.85,0.0,0.0
3,CUST0000184271,0.85,1,0.0,130,130,0,0.0,1,3,4,1.0,0.85,0.0,0.0
3,CUST0000925620,3.5100000000000002,1,0.609605405159764,216,216,0,0.0,2,1,2,4.0,3.5100000000000002,0.0,0.0
3,CUST0000700126,5.9,1,0.54779101854630652,603,603,0,0.0,2,2,7,4.0,5.9,0.0,0.0
3,CUST0000337518,1.35,1,0.305,562,562,0,0.0,1,3,6,2.0,1.35,0.0,0.0
3,CUST0000177571,4.2200000000000006,1,1.55,133,133,0,0.0,2,3,1,2.0,4.2200000000000006,0.0,0.0
3,CUST0000534088,4.76,1,1.0251612339313048,571,571,0,0.0,2,3,4,3.0,4.76,0.0,0.0
3,CUST0000285585,5.09,1,0.772494156756038,414,414,0,0.0,2,3,7,6.0,5.09,0.0,0.0
3,CUST0000580614,0.98,1,0.0,753,753,0,0.0,1,1,4,1.0,0.98,0.0,0.0
3,CUST0000492490,0.98,1,0.0,254,254,0,0.0,1,2,6,1.0,0.98,0.0,0.0
3,CUST0000066020,0.92,1,0.0,348,348,0,0.0,1,2,3,1.0,0.92,0.0,0.0
3,CUST0000321827,1.87,1,0.0,714,714,0,0.0,1,1,1,1.0,1.87,0.0,0.0
3,CUST0000813630,0.89,1,0.0,288,288,0,0.0,1,2,7,1.0,0.89,0.0,0.0
3,CUST0000846607,4.38,1,0.89543285622094526,367,367,0,0.0,2,2,5,3.0,4.38,0.0,0.0
3,CUST0000954496,15.46,1,1.3339461176891512,712,712,0,0.0,3,3,3,7.0,15.46,0.0,0.0
3,CUST0000658375,10.83,1,0.58388649367835188,491,491,0,0.0,3,2,7,8.0,10.83,0.0,0.0
3,CUST0000923281,0.01,1,0.0,677,677,0,0.0,1,2,3,1.0,0.01,0.0,0.0
3,CUST0000020400,2.55,1,0.52332271751440973,724,724,0,0.0,2,1,5,3.0,2.55,0.0,0.0
3,CUST0000688867,2.12,1,0.0,566,566,0,0.0,1,3,2,1.0,2.12,0.0,0.0
3,CUST0000861555,0.28,1,0.0,699,699,0,0.0,1,3,2,1.0,0.28,0.0,0.0
3,CUST0000571726,4.71,1,0.46847269575362305,518,518,0,0.0,2,3,1,3.0,4.71,0.0,0.0
3,CUST0000610713,1.59,1,0.525,483,483,0,0.0,1,3,1,2.0,1.59,0.0,0.0
3,CUST0000650343,0.98,1,0.0,266,266,0,0.0,1,2,1,1.0,0.98,0.0,0.0
3,CUST0000835649,4.86,1,0.24346457647879702,381,381,0,0.0,2,3,5,4.0,4.86,0.0,0.0
3,CUST0000665344,0.98,1,0.0,512,512,0,0.0,1,2,7,1.0,0.98,0.0,0.0
3,CUST0000469652,0.81,1,0.0,387,387,0,0.0,1,2,6,1.0,0.81,0.0,0.0
3,CUST0000802384,0.98,1,0.0,392,392,0,0.0,1,3,1,1.0,0.98,0.0,0.0
3,CUST0000072736,0.03,1,0.0,287,287,0,0.0,2,1,1,1.0,0.03,0.0,0.0
3,CUST0000801484,21.95,1,1.1334705799250178,616,616,0,0.0,3,2,1,15.0,21.95,0.0,0.0
3,CUST0000486387,1.43,1,0.0,735,735,0,0.0,1,1,1,1.0,1.43,0.0,0.0
3,CUST0000944448,5.92,1,1.2900215329813514,710,710,0,0.0,2,1,5,3.0,5.92,0.0,0.0
3,CUST0000675576,4.37,1,0.44229401985557076,176,176,0,0.0,2,2,7,5.0,4.37,0.0,0.0
3,CUST0000738225,18.98,1,1.7445468609355268,646,646,0,0.0,2,3,6,8.0,18.98,0.0,0.0
